,tripId,deadline,inputs,action,reward
1084,81,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1085,81,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1086,81,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
1087,81,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
1088,81,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
1089,81,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1090,81,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",,0.0
1091,81,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",forward,12.0
1092,82,20,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",,0.0
1093,82,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
1094,82,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
1095,82,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1096,82,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1097,82,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': 'forward'}",forward,2.0
1098,82,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
1099,82,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
1100,82,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1101,82,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",,0.0
1102,82,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",forward,2.0
1103,82,9,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 9, 'waypoint': 'left', 'left': None}",left,2.0
1104,82,8,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 8, 'waypoint': 'forward', 'left': None}",,0.0
1105,82,7,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 7, 'waypoint': 'forward', 'left': None}",,0.0
1106,82,6,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 6, 'waypoint': 'forward', 'left': None}",,0.0
1107,82,5,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 5, 'waypoint': 'forward', 'left': None}",,0.0
1108,82,4,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 4, 'waypoint': 'forward', 'left': None}",forward,12.0
1109,83,40,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 40, 'waypoint': 'forward', 'left': None}",,0.0
1110,83,39,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",,0.0
1111,83,38,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 38, 'waypoint': 'forward', 'left': None}",,0.0
1112,83,37,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 37, 'waypoint': 'forward', 'left': None}",,0.0
1113,83,36,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 36, 'waypoint': 'forward', 'left': None}",forward,2.0
1114,83,35,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",,0.0
1115,83,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",,0.0
1116,83,33,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",,0.0
1117,83,32,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 32, 'waypoint': 'forward', 'left': None}",,0.0
1118,83,31,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 31, 'waypoint': 'forward', 'left': None}",,0.0
1119,83,30,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 30, 'waypoint': 'forward', 'left': None}",forward,2.0
1120,83,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",,0.0
1121,83,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
1122,83,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
1123,83,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
1124,83,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1125,83,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
1126,83,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
1127,83,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",,0.0
1128,83,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",,0.0
1129,83,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,2.0
1130,83,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'left', 'left': None}",,0.0
1131,83,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'left', 'left': None}",,0.0
1132,83,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'left', 'left': None}",,0.0
1133,83,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'left', 'left': None}",,0.0
1134,83,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'left', 'left': 'right'}",,0.0
1135,83,14,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 14, 'waypoint': 'left', 'left': None}",left,2.0
1136,83,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
1137,83,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1138,83,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",,0.0
1139,83,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",forward,2.0
1140,83,9,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 9, 'waypoint': 'forward', 'left': None}",forward,2.0
1141,83,8,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 8, 'waypoint': 'forward', 'left': None}",forward,12.0
1142,84,35,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 35, 'waypoint': 'right', 'left': None}",right,2.0
1143,84,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",,0.0
1144,84,33,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",,0.0
1145,84,32,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 32, 'waypoint': 'forward', 'left': None}",,0.0
1146,84,31,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 31, 'waypoint': 'forward', 'left': None}",,0.0
1147,84,30,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 30, 'waypoint': 'forward', 'left': None}",forward,2.0
1148,84,29,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",forward,2.0
1149,84,28,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",forward,2.0
1150,84,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
1151,84,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
1152,84,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1153,84,24,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",forward,2.0
1154,84,23,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 23, 'waypoint': 'right', 'left': None}",right,12.0
1155,85,30,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 30, 'waypoint': 'forward', 'left': None}",forward,2.0
1156,85,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",,0.0
1157,85,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
1158,85,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
1159,85,26,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",forward,2.0
1160,85,25,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",,0.0
1161,85,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
1162,85,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
1163,85,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",,0.0
1164,85,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",,0.0
1165,85,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,2.0
1166,85,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",forward,2.0
1167,85,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
1168,85,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1169,85,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1170,85,15,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",,0.0
1171,85,14,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",forward,2.0
1172,85,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
1173,85,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1174,85,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",,0.0
1175,85,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",forward,12.0
1176,86,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'right', 'left': None}",right,2.0
1177,86,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",,0.0
1178,86,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
1179,86,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
1180,86,26,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",forward,2.0
1181,86,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1182,86,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
1183,86,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
1184,86,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",,0.0
1185,86,21,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",forward,2.0
1186,86,20,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 20, 'waypoint': 'left', 'left': None}",,0.0
1187,86,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'left', 'left': None}",,0.0
1188,86,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'left', 'left': None}",,0.0
1189,86,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'left', 'left': None}",,0.0
1190,86,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'left', 'left': None}",,0.0
1191,86,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'left', 'left': None}",left,2.0
1192,86,14,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 14, 'waypoint': 'forward', 'left': None}",,0.0
1193,86,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
1194,86,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1195,86,11,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",,0.0
1196,86,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",forward,12.0
1197,87,45,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 45, 'waypoint': 'left', 'left': None}",,0.0
1198,87,44,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 44, 'waypoint': 'left', 'left': None}",,0.0
1199,87,43,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 43, 'waypoint': 'left', 'left': None}",,0.0
1200,87,42,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 42, 'waypoint': 'left', 'left': None}",,0.0
1201,87,41,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 41, 'waypoint': 'left', 'left': None}",,0.0
1202,87,40,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 40, 'waypoint': 'left', 'left': None}",left,2.0
1203,87,39,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",,0.0
1204,87,38,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 38, 'waypoint': 'forward', 'left': None}",,0.0
1205,87,37,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 37, 'waypoint': 'forward', 'left': None}",forward,2.0
1206,87,36,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 36, 'waypoint': 'forward', 'left': None}",,0.0
1207,87,35,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",forward,2.0
1208,87,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",,0.0
1209,87,33,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",forward,2.0
1210,87,32,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 32, 'waypoint': 'right', 'left': None}",right,2.0
1211,87,31,"{'right': None, 'light': 'red', 'oncoming': 'forward', 'deadline': 31, 'waypoint': 'forward', 'left': None}",,0.0
1212,87,30,"{'right': None, 'light': 'red', 'oncoming': 'forward', 'deadline': 30, 'waypoint': 'forward', 'left': None}",,0.0
1213,87,29,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",forward,2.0
1214,87,28,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",forward,2.0
1215,87,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
1216,87,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
1217,87,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1218,87,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
1219,87,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
1220,87,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",,0.0
1221,87,21,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",forward,12.0
1222,88,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'right', 'left': None}",right,2.0
1223,88,24,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 24, 'waypoint': 'left', 'left': None}",left,2.0
1224,88,23,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",forward,2.0
1225,88,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",,0.0
1226,88,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",,0.0
1227,88,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,2.0
1228,88,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",forward,12.0
1229,89,35,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 35, 'waypoint': 'left', 'left': None}",,0.0
1230,89,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'left', 'left': None}",,0.0
1231,89,33,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 33, 'waypoint': 'left', 'left': None}",,0.0
1232,89,32,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 32, 'waypoint': 'left', 'left': None}",,0.0
1233,89,31,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 31, 'waypoint': 'left', 'left': None}",left,2.0
1234,89,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'forward', 'left': None}",,0.0
1235,89,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",,0.0
1236,89,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
1237,89,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
1238,89,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
1239,89,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1240,89,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",,0.0
1241,89,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
1242,89,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",,0.0
1243,89,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'forward', 'left': None}",,0.0
1244,89,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,2.0
1245,89,19,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",,0.0
1246,89,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
1247,89,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1248,89,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1249,89,15,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 15, 'waypoint': 'forward', 'left': None}",forward,2.0
1250,89,14,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 14, 'waypoint': 'left', 'left': None}",left,2.0
1251,89,13,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 13, 'waypoint': 'forward', 'left': None}",,0.0
1252,89,12,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 12, 'waypoint': 'forward', 'left': None}",,0.0
1253,89,11,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 11, 'waypoint': 'forward', 'left': None}",forward,2.0
1254,89,10,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 10, 'waypoint': 'forward', 'left': None}",forward,12.0
1255,90,45,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 45, 'waypoint': 'forward', 'left': None}",forward,2.0
1256,90,44,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 44, 'waypoint': 'forward', 'left': None}",forward,2.0
1257,90,43,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 43, 'waypoint': 'forward', 'left': None}",forward,2.0
1258,90,42,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 42, 'waypoint': 'forward', 'left': None}",,0.0
1259,90,41,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 41, 'waypoint': 'forward', 'left': None}",,0.0
1260,90,40,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 40, 'waypoint': 'forward', 'left': None}",,0.0
1261,90,39,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 39, 'waypoint': 'forward', 'left': None}",forward,2.0
1262,90,38,"{'right': None, 'light': 'green', 'oncoming': 'left', 'deadline': 38, 'waypoint': 'forward', 'left': None}",forward,2.0
1263,90,37,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 37, 'waypoint': 'right', 'left': None}",right,2.0
1264,90,36,"{'right': 'left', 'light': 'red', 'oncoming': None, 'deadline': 36, 'waypoint': 'forward', 'left': None}",,0.0
1265,90,35,"{'right': 'left', 'light': 'green', 'oncoming': None, 'deadline': 35, 'waypoint': 'forward', 'left': None}",forward,2.0
1266,90,34,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 34, 'waypoint': 'forward', 'left': None}",,0.0
1267,90,33,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 33, 'waypoint': 'forward', 'left': None}",forward,2.0
1268,90,32,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 32, 'waypoint': 'forward', 'left': None}",forward,12.0
1269,91,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'left', 'left': None}",left,2.0
1270,91,24,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 24, 'waypoint': 'forward', 'left': None}",forward,2.0
1271,91,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'forward', 'left': None}",,0.0
1272,91,22,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 22, 'waypoint': 'forward', 'left': None}",forward,2.0
1273,91,21,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 21, 'waypoint': 'left', 'left': None}",left,2.0
1274,91,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'forward', 'left': None}",forward,12.0
1275,92,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'right', 'left': None}",right,2.0
1276,92,29,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 29, 'waypoint': 'right', 'left': None}",right,2.0
1277,92,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
1278,92,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
1279,92,26,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",,0.0
1280,92,25,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 25, 'waypoint': 'forward', 'left': None}",forward,2.0
1281,92,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'left', 'left': None}",,0.0
1282,92,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'left', 'left': None}",,0.0
1283,92,22,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 22, 'waypoint': 'left', 'left': None}",left,12.0
1284,93,30,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 30, 'waypoint': 'right', 'left': None}",right,2.0
1285,93,29,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 29, 'waypoint': 'forward', 'left': None}",,0.0
1286,93,28,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 28, 'waypoint': 'forward', 'left': None}",,0.0
1287,93,27,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 27, 'waypoint': 'forward', 'left': None}",,0.0
1288,93,26,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 26, 'waypoint': 'forward', 'left': None}",forward,2.0
1289,93,25,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 25, 'waypoint': 'left', 'left': None}",,0.0
1290,93,24,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 24, 'waypoint': 'left', 'left': None}",,0.0
1291,93,23,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 23, 'waypoint': 'left', 'left': None}",,0.0
1292,93,22,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 22, 'waypoint': 'left', 'left': None}",,0.0
1293,93,21,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 21, 'waypoint': 'left', 'left': None}",,0.0
1294,93,20,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 20, 'waypoint': 'left', 'left': None}",left,2.0
1295,93,19,"{'right': None, 'light': 'green', 'oncoming': None, 'deadline': 19, 'waypoint': 'forward', 'left': None}",forward,2.0
1296,93,18,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 18, 'waypoint': 'forward', 'left': None}",,0.0
1297,93,17,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 17, 'waypoint': 'forward', 'left': None}",,0.0
1298,93,16,"{'right': None, 'light': 'red', 'oncoming': None, 'deadline': 16, 'waypoint': 'forward', 'left': None}",,0.0
1299,93,15,"{'right': None, 'light': 'red', 'oncoming': 'left', 'deadline': 15, 'waypoint': 'forward', 'left': None}",,0.0
